"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN","TOBS"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-04-11",,,"74","52","66"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-04-12",,,"74","50","66"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-04-13",,,"70","51","66"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-04-14","0.00",,"75","61","68"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-04-15",,,"73","60","67"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-04-16",,,"78","54","69"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-04-17",,,"82","55","74"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-04-18","0.00",,"79","52","66"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-04-19","0.17",,"73","58","66"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-04-20",,,"78","59","70"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-04-21",,,"70","52","54"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-04-22",,,"65","38","59"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-04-23","0.00",,"67","45","62"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-04-24","0.00",,"69","56","67"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-04-25",,,"79","57","71"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-04-26","0.00",,"75","65","68"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-04-27","0.20",,"74","59","71"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-04-28",,,"74","55","66"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-04-29","0.00",,"72","63","70"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-04-30","0.97",,"72","60","65"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-05-01","0.00",,"73","62","70"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-05-02",,,"81","56","76"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-05-03",,,"82","61","70"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-05-04",,,"84","58","71"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-05-05","0.19",,"79","61","71"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-05-06",,,"81","60","72"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-05-07",,,"74","52","63"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-05-08","0.00",,"79","58","73"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-05-09","0.00",,"76","65","73"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-05-10",,,"80","52","73"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-05-11",,,"76","56","66"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-05-12",,,"74","50","68"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-05-13",,,"79","51","66"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-05-14",,,"84","59","75"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-05-15",,,"82","57","71"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-05-16",,,"81","55","74"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-05-17",,,"80","54","69"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-05-18","0.12",,"74","62","68"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-05-19","0.06",,"82","68","73"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-05-20","0.01",,"78","63","74"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-05-21",,,"77","58","73"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-05-22","0.12",,"81","65","75"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-05-23",,,"78","63","69"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-05-24",,,"80","62","74"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-05-25",,,"82","57","72"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-05-26",,,"81","64","74"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-05-27",,,"83","65","73"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-05-28",,,"83","64","72"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-05-29",,,"83","67","75"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-05-30","0.02",,"80","69","75"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-05-31","0.00",,"82","65","77"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-06-01",,,"84","62",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-06-02",,,"83","60","74"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-06-03",,,"85","62","77"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-06-04",,,"85","63","76"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-06-05",,,"87","69","76"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-06-06",,,"87","62","78"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-06-07",,,"91","66","86"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-06-08",,,"87","72","79"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-06-09",,,"87","71","78"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-06-10",,,"86","72","89"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-06-11",,,"91","74","82"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-06-12",,,"91","70","82"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-06-13",,,"93","70","85"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-06-14",,,"90","67","82"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-06-15",,,"95","69","83"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-06-16",,,"95","68","87"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-06-17",,,"91","72","80"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-06-18",,,"91","69","80"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-06-19",,,"90","68","80"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-06-20",,,"91","70","82"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-06-21",,,"92","71","86"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-06-22",,,"91","70","83"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-06-23","0.05",,"88","71","84"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-06-24","0.02",,"91","72","83"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-06-25",,,"93","71","92"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-06-26","0.93",,"92","67","76"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-06-27","0.03",,"89","73","83"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-06-28",,,"90","73","82"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-06-29","0.09",,"89","74","83"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-06-30",,,"92","72","83"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-07-01",,,"95","72","87"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-07-02",,,"96","74","90"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-07-03",,,"96","70","85"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-07-04",,,"96","70","85"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-07-05",,,"95","71","86"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-07-06",,,"92","69","83"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-07-07","0.00",,"96","76","87"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-07-08","0.02",,"95","76","80"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-07-09",,,"97","74","88"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-07-10",,,"98","78","83"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-07-11",,,"99","74","92"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-07-12",,,"94","74","82"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-07-13",,,"92","74","84"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-07-14",,,"94","73","85"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-07-15","1.15",,"94","72","73"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-07-16","0.00",,"88","73","82"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-07-17","0.53",,"83","74","82"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-07-18","0.43",,"84","73","81"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-07-19",,,"91","72","81"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-07-20","0.38",,"88","73","84"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-07-21",,,"91","72","84"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-07-22",,,"92","71","84"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-07-23",,,"92","72","78"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-07-24",,,"94","69","84"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-07-25",,,"93","68","80"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-07-26",,,"93","70","84"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-07-27",,,"97","68","86"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-07-28",,,"94","72","83"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-07-29","0.00",,"91","74","76"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-07-30","0.64",,"88","72","78"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-07-31",,,"90","73","84"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-08-01","0.00",,"92","76","84"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-08-02","0.00",,"88","73","77"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-08-03","0.31",,"94","73","84"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-08-04",,,"91","73","81"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-08-05",,,"93","74","84"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-08-06",,,"99","73","83"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-08-07","0.08",,"90","73","84"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-08-08",,,"93","73","84"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-08-09",,,"95","71","85"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-08-10",,,"97","72","86"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-08-11","0.00",,"92","78","85"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-08-12",,,"91","62","80"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-08-13",,,"92","63","88"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-08-14",,,"90","67","81"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-08-15",,,"90","66","86"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-08-16",,,"90","65","74"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-08-17",,,"89","70","82"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-08-18",,,"86","74","82"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-08-19","0.61",,"87","70","75"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-08-20","0.34",,"85","70","78"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-08-21","0.43",,"94","65","77"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-08-22","0.02",,"87","66","79"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-08-23",,,"86","72","76"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-08-24",,,"85","63","77"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-08-25",,,"86","67","74"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-08-26","0.13",,"87","66","78"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-08-27",,,"90","70","78"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-08-28",,,"88","67","80"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-08-29",,,"93","67","83"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-08-30",,,"90","72","80"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-08-31",,,"86","70","80"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-09-01",,,"92","72","80"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-09-02",,,"93","71","82"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-09-03",,,"95","70","82"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-09-04",,,"94","71","80"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-09-05",,,"93","69","78"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-09-06",,,"91","69","77"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-09-07",,,"87","69","79"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-09-08",,,"94","70","84"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-09-09","0.00",,"98","71","81"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-09-10",,,"92","69","80"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-09-11",,,"89","69","79"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-09-12","0.50",,"88","72","73"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-09-13","0.00",,"91","71","81"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-09-14",,,"91","72","81"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-09-15",,,"91","74","81"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-09-16","0.32",,"90","73","80"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-09-17","0.53",,"89","73","80"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-09-18","0.00",,"84","72","76"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-09-19","0.02",,"86","70","79"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-09-20",,,"89","73","80"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-09-21","0.00",,"92","71","81"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-09-22","0.06",,"90","73","81"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-09-23",,,"91","74","80"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-09-24",,,"93","72","81"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-09-25",,,"92","70","79"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-09-26","0.00",,"96","70","78"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-09-27",,,"85","62","73"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-09-28",,,"82","59","68"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-09-29",,,"84","57","72"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-09-30",,,"85","59","71"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-10-01","0.00",,"89","60","78"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-10-02",,,"88","64","78"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-10-03",,,"84","68","77"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-10-04",,,"89","71","77"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-10-05","0.00",,"90","70","76"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-10-06","0.05",,"89","72","76"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-10-07",,,"91","71","77"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-10-08",,,"92","70","78"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-10-09",,,"91","71","78"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-10-10",,,"88","70","76"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-10-11",,,"90","70","76"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-10-12",,,"90","70","77"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-10-13",,,"87","67","75"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-10-14",,,"90","64","74"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-10-15","0.10",,"91","64","76"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-10-16","0.51",,"85","66","72"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-10-17",,,"84","55","72"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-10-18",,,"81","56","65"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-10-19",,,"80","55","65"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-10-20",,,"84","54","71"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-10-21",,,"86","62","74"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-10-22","0.31",,"87","67","74"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-10-23","0.38",,"79","65","70"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-10-24",,,"80","65","74"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-10-25",,,"86","65","75"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-10-26",,,"85","65","72"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-10-27",,,"88","64","76"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-10-28",,,"85","68","75"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-10-29",,,"79","51","69"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-10-30",,,"72","51","62"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-10-31",,,"73","45","55"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-11-01",,,"69","43","55"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-11-02",,,"75","49","57"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-11-03",,,"80","52","64"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-11-04",,,"83","56","70"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-11-05",,,"85","54","72"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-11-06",,,"83","57","65"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-11-07",,,"80","58","65"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-11-08",,,"80","55","63"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-11-09","0.00",,"81","60","70"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-11-10","0.00",,"83","62","70"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-11-11","0.00",,"82","66","70"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-11-12","0.00",,"83","64","71"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-11-13","0.14",,"83","65","70"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-11-14","0.21",,"80","66","70"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-11-15","0.00",,"82","62","69"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-11-16",,,"81","63","72"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-11-17","0.09",,"79","63","71"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-11-18",,,"82","48","60"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-11-19","0.54",,"79","46","75"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-11-20","0.84",,"75","49","54"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-11-21","0.00",,"81","46","71"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-11-22","0.04",,"81","69","73"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-11-23","0.00",,"81","65","74"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-11-24","2.53",,"74","55","59"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-11-25","0.00",,"59","51","54"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-11-26","0.35",,"58","48","54"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-11-27",,,"54","51","51"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-11-28",,,"64","51","63"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-11-29","0.00",,"79","61","66"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-11-30","0.20",,"66","54","54"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-12-01","0.39",,"54","52","53"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-12-02","0.05",,"53","44","45"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-12-03","0.00",,"52","42","48"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-12-04",,,"64","32","49"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-12-05",,,"65","48","61"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-12-06","0.84",,"61","49","49"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-12-07","0.43",,"49","45","45"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-12-08","0.69",,"50","45","49"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-12-09",,,"63","48","50"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-12-10","0.00",,"78","48","72"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-12-11","0.48",,"77","66","71"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-12-12","0.01",,"79","64","74"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-12-13","0.68",,"79","55","55"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-12-14",,,"55","42","50"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-12-15",,,"54","46","50"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-12-16","0.10",,"54","47","50"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-12-17","0.12",,"52","45","46"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-12-18","1.31",,"47","38","44"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-12-19","0.04",,"50","44","47"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-12-20","0.00",,"59","38","48"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-12-21",,,"71","39","61"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-12-22","0.00",,"80","52","69"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-12-23",,,"79","69","71"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1931-12-24","0.09",,"74","53","68"
